114434338|2102077628|USDJPY|0|5.00|111.476|1490234157|110.511|1490675181|0|0|-4347.33
114440394|2102077628|USDJPY|0|5.00|111.288|1490252081|110.511|1490675182|0|0|-3496.74
114440399|2102077628|USDJPY|0|5.00|111.285|1490252086|110.509|1490675183|0|0|-3492.28
114526375|2102077628|GBPUSD|0|5.00|1.2571|1490675187|1.253|1490709992|0|0|-2095
114526376|2102077628|GBPUSD|0|5.00|1.2571|1490675188|1.2523|1490713683|0|0|-2440
114526379|2102077628|GBPUSD|0|5.00|1.2571|1490675188|1.2514|1490713695|0|0|-2870
114526380|2102077628|GBPUSD|0|5.00|1.2571|1490675189|1.2505|1490714002|0|0|-3345
114526381|2102077628|GBPUSD|0|5.00|1.2571|1490675190|1.2492|1490717413|0|0|-3970
114526385|2102077628|GBPUSD|0|5.00|1.2571|1490675191|1.2475|1490722172|0|0|-4805
114526670|2102077628|GBPUSD|1|5.00|1.2567|1490676362|1.257|1490676368|0|0|-130
114526671|2102077628|GBPUSD|0|5.00|1.257|1490676363|1.245|1490724075|0|0|-5985
114526684|2102077628|GBPUSD|0|5.00|1.257|1490676499|1.24|1490745905|0|0|-8525.93
114526686|2102077628|GBPUSD|0|4.99|1.257|1490676501|1.2586|1490691214|0|0|843.31
114526688|2102077628|GBPUSD|0|4.98|1.257|1490676502|1.2567|1490676509|0|0|-134.46
114526691|2102077628|GBPUSD|1|4.98|1.2567|1490676504|1.2589|1490691212|0|0|-1115.52
114526692|2102077628|GBPUSD|1|4.99|1.2567|1490676505|1.257|1490676508|0|0|-134.73

